STATION,DATE,SNOW,SNWD,TMAX,TMIN
USC00367029,6/10/1996,0,0,78,63
USC00367029,6/11/1996,0,0,75,63
USC00367029,6/12/1996,0,0,80,59
USC00367029,6/13/1996,0,0,76,60
USC00367029,6/14/1996,0,0,73,54
USC00367029,6/15/1996,0,0,77,58
USC00367029,6/16/1996,0,0,78,49
USC00367029,6/17/1996,0,0,,
USC00367029,6/18/1996,0,0,77,58
USC00367029,6/19/1996,0,0,68,57
USC00367029,6/20/1996,0,0,59,55
USC00367029,6/21/1996,0,0,65,55
USC00367029,6/22/1996,0,0,73,54
USC00367029,6/23/1996,0,0,72,53
USC00367029,6/24/1996,0,0,69,48
USC00367029,6/25/1996,0,0,71,62
USC00367029,6/26/1996,0,0,71,47
USC00367029,6/27/1996,0,0,71,45
USC00367029,6/28/1996,0,0,74,57
USC00367029,6/29/1996,0,0,74,54
USC00367029,6/30/1996,0,0,69,58
USC00367029,7/1/1996,0,0,65,61
USC00367029,7/2/1996,0,0,80,50
USC00367029,7/3/1996,0,0,,
USC00367029,7/4/1996,0,0,78,55
USC00367029,7/5/1996,0,0,57,53
USC00367029,7/6/1996,0,0,74,50
USC00367029,7/7/1996,0,0,80,55
USC00367029,7/8/1996,0,0,80,60
USC00367029,7/9/1996,0,0,77,60
USC00367029,7/10/1996,0,0,79,50
USC00367029,7/11/1996,0,0,67,47
USC00367029,7/12/1996,0,0,72,48
USC00367029,7/13/1996,0,0,73,56
USC00367029,7/14/1996,0,0,66,59
USC00367029,7/15/1996,0,0,80,63
USC00367029,7/16/1996,0,0,75,59
USC00367029,7/17/1996,0,0,76,60
USC00367029,7/18/1996,0,0,79,57
USC00367029,7/19/1996,0,0,81,65
USC00367029,7/20/1996,0,0,75,52
USC00367029,7/21/1996,0,0,66,49
USC00367029,7/22/1996,0,0,73,50
USC00367029,7/23/1996,0,0,74,56
USC00367029,7/24/1996,0,0,72,54
USC00367029,7/25/1996,0,0,78,57
USC00367029,7/26/1996,0,0,78,62
USC00367029,7/27/1996,0,0,76,53
USC00367029,7/28/1996,0,0,69,51
USC00367029,7/29/1996,0,0,73,50
USC00367029,7/30/1996,0,0,62,57
USC00367029,7/31/1996,0,0,63,58
USC00367029,8/1/1996,0,0,70,60
USC00367029,8/2/1996,0,0,74,52
USC00367029,8/3/1996,0,0,75,53
USC00367029,8/4/1996,0,0,73,55
USC00367029,8/5/1996,0,0,78,57
USC00367029,8/6/1996,0,0,79,58
USC00367029,8/7/1996,0,0,81,59
USC00367029,8/8/1996,0,0,80,61
USC00367029,8/9/1996,0,0,79,65
USC00367029,8/10/1996,0,0,72,54
USC00367029,8/11/1996,0,0,70,46
USC00367029,8/12/1996,0,0,70,47
USC00367029,8/13/1996,0,0,68,54
USC00367029,8/14/1996,0,0,73,52
USC00367029,8/15/1996,0,0,78,52
USC00367029,8/16/1996,0,0,78,57
USC00367029,8/17/1996,0,0,73,55
USC00367029,8/18/1996,0,0,74,53
USC00367029,8/19/1996,0,0,75,53
USC00367029,8/20/1996,0,0,77,54
USC00367029,8/21/1996,0,0,76,54
USC00367029,8/22/1996,0,0,78,55
USC00367029,8/23/1996,0,0,79,55
USC00367029,8/24/1996,0,0,82,60
USC00367029,8/25/1996,0,0,75,49
USC00367029,8/26/1996,0,0,76,53
USC00367029,8/27/1996,0,0,78,55
USC00367029,8/28/1996,0,0,77,54
USC00367029,8/29/1996,0,0,72,56
USC00367029,8/30/1996,0,0,73,52
USC00367029,8/31/1996,0,0,72,
USC00367029,9/1/1996,0,0,76,47
USC00367029,9/2/1996,0,0,79,53
USC00367029,9/3/1996,0,0,79,53
USC00367029,9/4/1996,0,0,80,60
USC00367029,9/5/1996,0,0,71,61
USC00367029,9/6/1996,0,0,78,57
USC00367029,9/7/1996,0,0,77,62
USC00367029,9/8/1996,0,0,71,62
USC00367029,9/9/1996,0,0,77,57
USC00367029,9/10/1996,0,0,77,59
USC00367029,9/11/1996,0,0,74,54
USC00367029,9/12/1996,0,0,70,54
USC00367029,9/13/1996,0,0,68,56
USC00367029,9/14/1996,0,0,63,44
USC00367029,9/15/1996,0,0,60,44
USC00367029,9/16/1996,0,0,62,50
USC00367029,9/17/1996,0,0,62,52
USC00367029,9/18/1996,0,0,56,50
USC00367029,9/19/1996,0,0,61,45
USC00367029,9/20/1996,0,0,65,43
USC00367029,9/21/1996,0,0,67,43
USC00367029,9/22/1996,0,0,70,45
USC00367029,9/23/1996,0,0,55,49
USC00367029,9/24/1996,0,0,52,32
USC00367029,9/25/1996,0,0,51,35
USC00367029,9/26/1996,0,0,56,35
USC00367029,9/27/1996,0,0,59,36
USC00367029,9/28/1996,0,0,61,51
USC00367029,9/29/1996,0,0,66,44
USC00367029,9/30/1996,0,0,61,41
USC00367029,10/1/1996,0,0,61,41
USC00367029,10/2/1996,0,0,70,43
USC00367029,10/3/1996,0,0,57,39
USC00367029,10/4/1996,0,0,45,27
USC00367029,10/5/1996,0,0,47,25
USC00367029,10/6/1996,0,0,51,26
USC00367029,10/7/1996,0,0,57,27
USC00367029,10/8/1996,0,0,65,35
USC00367029,10/9/1996,0,0,51,40
USC00367029,10/10/1996,0,0,59,45
USC00367029,10/11/1996,0,0,48,32
USC00367029,10/12/1996,0,0,44,24
USC00367029,10/13/1996,0,0,54,27
USC00367029,10/14/1996,0,0,62,45
USC00367029,10/15/1996,0,0,58,27
USC00367029,10/16/1996,0,0,52,28
USC00367029,10/17/1996,0,0,71,41
USC00367029,10/18/1996,0,0,69,42
USC00367029,10/19/1996,0,0,50,40
USC00367029,10/20/1996,0,0,48,41
USC00367029,10/21/1996,0,0,53,39
USC00367029,10/22/1996,0,0,51,40
USC00367029,10/23/1996,0,0,53,36
USC00367029,10/24/1996,0,0,64,41
USC00367029,10/25/1996,0,0,52,36
USC00367029,10/26/1996,0,0,58,31
USC00367029,10/27/1996,0,0,66,31
USC00367029,10/28/1996,0,0,67,42
USC00367029,10/29/1996,0,0,56,33
USC00367029,10/30/1996,0,0,51,32
USC00367029,10/31/1996,0,0,57,40
USC00367029,11/1/1996,0,0,49,32
USC00367029,11/2/1996,0,0,43,23
USC00367029,11/3/1996,0,0,36,25
USC00367029,11/4/1996,0,0,38,26
USC00367029,11/5/1996,0,0,46,32
USC00367029,11/6/1996,0,0,49,34
USC00367029,11/7/1996,0,0,56,40
USC00367029,11/8/1996,0,0,62,48
USC00367029,11/9/1996,0,0,64,39
USC00367029,11/10/1996,0,0,39,28
USC00367029,11/11/1996,3.7,3,33,24
USC00367029,11/12/1996,2,2,31,21
USC00367029,11/13/1996,0,,31,13
USC00367029,11/14/1996,,2,29,15
USC00367029,11/15/1996,0,1,28,12
USC00367029,11/16/1996,0,,29,8
USC00367029,11/17/1996,0,,40,12
USC00367029,11/18/1996,0,,55,19
USC00367029,11/19/1996,0,0,46,33
USC00367029,11/20/1996,0,0,34,27
USC00367029,11/21/1996,0,0,30,26
USC00367029,11/22/1996,0,0,30,26
USC00367029,11/23/1996,0,0,30,24
USC00367029,11/24/1996,0,0,40,25
USC00367029,11/25/1996,0,0,31,27
USC00367029,11/26/1996,0,0,37,30
USC00367029,11/27/1996,0,0,41,16
USC00367029,11/28/1996,0,0,21,11
USC00367029,11/29/1996,0,0,22,12
USC00367029,11/30/1996,0,0,29,16
USC00367029,12/1/1996,0,0,35,22
USC00367029,12/2/1996,0,0,53,33
USC00367029,12/3/1996,0,0,35,22
USC00367029,12/4/1996,0,0,40,22
USC00367029,12/5/1996,0,0,35,26
USC00367029,12/6/1996,11,11,36,26
USC00367029,12/7/1996,0,10,34,30
USC00367029,12/8/1996,2,12,32,27
USC00367029,12/9/1996,0.5,11,37,20
USC00367029,12/10/1996,0,10,37,20
USC00367029,12/11/1996,0,10,37,19
USC00367029,12/12/1996,0,7,32,28
USC00367029,12/13/1996,0,5,35,32
USC00367029,12/14/1996,7,12,32,31
USC00367029,12/15/1996,1,12,33,29
USC00367029,12/16/1996,0,6,37,30
USC00367029,12/17/1996,0,5,35,32
USC00367029,12/18/1996,0,3,46,33
USC00367029,12/19/1996,2,5,38,29
USC00367029,12/20/1996,2,7,30,6
USC00367029,12/21/1996,0,5,16,6
USC00367029,12/22/1996,0,4,23,7
USC00367029,12/23/1996,,4,29,21
USC00367029,12/24/1996,0,3,40,26
USC00367029,12/25/1996,0,1,45,17
USC00367029,12/26/1996,0,1,24,18
USC00367029,12/27/1996,0,1,29,18
USC00367029,12/28/1996,0,0,35,23
USC00367029,12/29/1996,0,0,43,29
USC00367029,12/30/1996,0,0,48,29
USC00367029,12/31/1996,0,0,30,19
USC00367029,1/1/1997,1,1,22,2
USC00367029,1/2/1997,1,2,26,3
USC00367029,1/3/1997,0,,46,26
USC00367029,1/4/1997,0,,52,33
USC00367029,1/5/1997,0,0,36,33
USC00367029,1/6/1997,0,0,49,30
USC00367029,1/7/1997,0,0,30,20
USC00367029,1/8/1997,0,0,23,13
USC00367029,1/9/1997,0,0,23,12
USC00367029,1/10/1997,2,2,26,15
USC00367029,1/11/1997,0,2,26,12
USC00367029,1/12/1997,0,2,18,7
USC00367029,1/13/1997,0,2,15,9
USC00367029,1/14/1997,0,2,19,12
USC00367029,1/15/1997,0,2,22,7
USC00367029,1/16/1997,4,6,36,10
USC00367029,1/17/1997,0,6,35,0
USC00367029,1/18/1997,0,6,4,-5
USC00367029,1/19/1997,0,6,6,-15
USC00367029,1/20/1997,0,6,15,-8
USC00367029,1/21/1997,1,7,25,13
USC00367029,1/22/1997,0,5,31,11
USC00367029,1/23/1997,0,2,42,36
USC00367029,1/24/1997,0,2,36,10
USC00367029,1/25/1997,3,5,35,12
USC00367029,1/26/1997,0,5,40,14
USC00367029,1/27/1997,0,5,19,1
USC00367029,1/28/1997,2,7,35,10
USC00367029,1/29/1997,0,7,34,7
USC00367029,1/30/1997,0,7,17,1
USC00367029,1/31/1997,0,7,20,5
USC00367029,2/1/1997,4,10,32,19
USC00367029,2/2/1997,0,10,33,24
USC00367029,2/3/1997,0,5,35,24
USC00367029,2/4/1997,0,5,35,13
USC00367029,2/5/1997,,6,34,22
USC00367029,2/6/1997,0,6,36,24
USC00367029,2/7/1997,0,6,30,14
USC00367029,2/8/1997,0,4,29,16
USC00367029,2/9/1997,0,4,28,7
USC00367029,2/10/1997,0,4,27,7
USC00367029,2/11/1997,0,4,26,6
USC00367029,2/12/1997,0,4,28,15
USC00367029,2/13/1997,3,7,26,4
USC00367029,2/14/1997,3,10,24,4
USC00367029,2/15/1997,0,10,33,18
USC00367029,2/16/1997,0,10,35,5
USC00367029,2/17/1997,6,15,22,5
USC00367029,2/18/1997,0,14,30,11
USC00367029,2/19/1997,0,11,47,30
USC00367029,2/20/1997,0,6,54,25
USC00367029,2/21/1997,0,4,40,25
USC00367029,2/22/1997,0,,55,38
USC00367029,2/23/1997,0,,57,17
USC00367029,2/24/1997,0,,34,19
USC00367029,2/25/1997,0,,32,5
USC00367029,2/26/1997,0,,28,6
USC00367029,2/27/1997,0,,46,28
USC00367029,2/28/1997,0,0,62,28
USC00367029,3/1/1997,0,0,43,24
USC00367029,3/2/1997,0,0,50,30
USC00367029,3/3/1997,0,0,51,26
USC00367029,3/4/1997,4,,33,24
USC00367029,3/5/1997,0,2,32,24
USC00367029,3/6/1997,0,1,40,27
USC00367029,3/7/1997,3,3,30,17
USC00367029,3/8/1997,0,2,27,11
USC00367029,3/9/1997,0,2,37,6
USC00367029,3/10/1997,0.5,2,34,13
USC00367029,3/11/1997,0,,44,25
USC00367029,3/12/1997,0,,37,19
USC00367029,3/13/1997,0,,33,12
USC00367029,3/14/1997,1.8,2,30,14
USC00367029,3/15/1997,0,2,38,17
USC00367029,3/16/1997,0,2,28,12
USC00367029,3/17/1997,0,2,21,7
USC00367029,3/18/1997,0,,37,19
USC00367029,3/19/1997,0,,34,17
USC00367029,3/20/1997,0,,41,21
USC00367029,3/21/1997,0,,35,22
USC00367029,3/22/1997,0,,44,28
USC00367029,3/23/1997,0,,34,13
USC00367029,3/24/1997,0,,27,12
USC00367029,3/25/1997,0,,36,18
USC00367029,3/26/1997,0,,44,25
USC00367029,3/27/1997,0,0,36,23
USC00367029,3/28/1997,0,0,60,29
USC00367029,3/29/1997,0,0,65,30
USC00367029,3/30/1997,0,0,58,40
USC00367029,3/31/1997,2,2,51,28
USC00367029,4/1/1997,7,9,28,21
USC00367029,4/2/1997,0,5,37,22
USC00367029,4/3/1997,0,,48,24
USC00367029,4/4/1997,0,,63,35
USC00367029,4/5/1997,0,,56,31
USC00367029,4/6/1997,0,,60,39
USC00367029,4/7/1997,0,0,68,39
USC00367029,4/8/1997,0,0,57,29
USC00367029,4/9/1997,0,0,44,16
USC00367029,4/10/1997,0,0,28,17
USC00367029,4/11/1997,0,0,37,19
USC00367029,4/12/1997,0,0,45,26
USC00367029,4/13/1997,0,0,48,32
USC00367029,4/14/1997,0,0,53,30
USC00367029,4/15/1997,0,0,43,20
USC00367029,4/16/1997,0,0,52,24
USC00367029,4/17/1997,0,0,58,28
USC00367029,4/18/1997,0,0,43,29
USC00367029,4/19/1997,,1,32,29
USC00367029,4/20/1997,0,,37,31
USC00367029,4/21/1997,0,,42,25
USC00367029,4/22/1997,0,,52,27
USC00367029,4/23/1997,0,0,55,30
USC00367029,4/24/1997,0,0,55,34
USC00367029,4/25/1997,0,0,55,30
USC00367029,4/26/1997,0,0,54,29
USC00367029,4/27/1997,0,0,57,27
USC00367029,4/28/1997,0,0,62,35
USC00367029,4/29/1997,0,0,55,36
USC00367029,4/30/1997,0,0,61,32
USC00367029,5/1/1997,0,0,70,47
USC00367029,5/2/1997,0,0,63,35
USC00367029,5/3/1997,0,0,56,41
USC00367029,5/4/1997,0,0,58,38
USC00367029,5/5/1997,0,0,51,27
USC00367029,5/6/1997,0,0,59,35
USC00367029,5/7/1997,0,0,58,31
USC00367029,5/8/1997,0,0,45,27
USC00367029,5/9/1997,0,0,54,38
USC00367029,5/10/1997,0,0,59,42
USC00367029,5/11/1997,0,0,43,37
USC00367029,5/12/1997,0,0,59,39
USC00367029,5/13/1997,0,0,68,42
USC00367029,5/14/1997,0,0,51,35
USC00367029,5/15/1997,0,0,60,46
USC00367029,5/16/1997,0,0,60,32
USC00367029,5/17/1997,0,0,46,34
USC00367029,5/18/1997,0,0,51,30
USC00367029,5/19/1997,0,0,64,42
USC00367029,5/20/1997,0,0,72,47
USC00367029,5/21/1997,0,0,56,34
USC00367029,5/22/1997,0,0,49,39
USC00367029,5/23/1997,0,0,50,34
USC00367029,5/24/1997,0,0,60,38
USC00367029,5/25/1997,0,0,71,49
USC00367029,5/26/1997,0,0,55,40
USC00367029,5/27/1997,0,0,60,31
USC00367029,5/28/1997,0,0,62,34
USC00367029,5/29/1997,0,0,70,39
USC00367029,5/30/1997,0,0,69,47
USC00367029,5/31/1997,0,0,59,48
USC00367029,6/1/1997,0,0,74,52
USC00367029,6/2/1997,0,0,70,53
USC00367029,6/3/1997,0,0,53,43
USC00367029,6/4/1997,0,0,63,38
USC00367029,6/5/1997,0,0,68,39
USC00367029,6/6/1997,0,0,71,44
USC00367029,6/7/1997,0,0,68,46
USC00367029,6/8/1997,0,0,60,42
USC00367029,6/9/1997,0,0,68,45
USC00367029,6/10/1997,0,0,76,48
USC00367029,6/11/1997,0,0,81,50
USC00367029,6/12/1997,0,0,81,56
USC00367029,6/13/1997,0,0,75,59
USC00367029,6/14/1997,0,0,72,52
USC00367029,6/15/1997,0,0,67,38
USC00367029,6/16/1997,0,0,69,45
USC00367029,6/17/1997,0,0,73,52
USC00367029,6/18/1997,0,0,60,52
USC00367029,6/19/1997,0,0,68,46
USC00367029,6/20/1997,0,0,73,49
USC00367029,6/21/1997,0,0,80,58
USC00367029,6/22/1997,0,0,83,65
USC00367029,6/23/1997,0,0,79,52
USC00367029,6/24/1997,0,0,75,49
USC00367029,6/25/1997,0,0,76,58
USC00367029,6/26/1997,0,0,85,65
USC00367029,6/27/1997,0,0,78,55
USC00367029,6/28/1997,0,0,71,46
USC00367029,6/29/1997,0,0,80,51
USC00367029,6/30/1997,0,0,80,52
USC00367029,7/1/1997,0,0,80,54
USC00367029,7/2/1997,0,0,74,61
USC00367029,7/3/1997,0,0,68,63
USC00367029,7/4/1997,0,0,80,62
USC00367029,7/5/1997,0,0,70,48
USC00367029,7/6/1997,0,0,71,44
USC00367029,7/7/1997,0,0,75,43
USC00367029,7/8/1997,0,0,77,50
USC00367029,7/9/1997,0,0,78,56
USC00367029,7/10/1997,0,0,75,53
USC00367029,7/11/1997,0,0,72,47
USC00367029,7/12/1997,0,0,77,49
USC00367029,7/13/1997,0,0,78,54
USC00367029,7/14/1997,0,0,83,58
USC00367029,7/15/1997,0,0,86,64
USC00367029,7/16/1997,0,0,88,65
USC00367029,7/17/1997,0,0,84,59
USC00367029,7/18/1997,0,0,87,61
USC00367029,7/19/1997,0,0,83,57
USC00367029,7/20/1997,0,0,68,42
USC00367029,7/21/1997,0,0,74,49
USC00367029,7/22/1997,0,0,66,58
USC00367029,7/23/1997,0,0,76,49
USC00367029,7/24/1997,0,0,71,55
USC00367029,7/25/1997,0,0,64,53
USC00367029,7/26/1997,0,0,79,47
USC00367029,7/27/1997,0,0,81,54
USC00367029,7/28/1997,0,0,85,63
USC00367029,7/29/1997,0,0,75,55
USC00367029,7/30/1997,0,0,70,43
USC00367029,7/31/1997,0,0,74,47
USC00367029,9/1/1997,0,,74,55
USC00367029,9/2/1997,0,0,76,55
USC00367029,9/3/1997,0,0,79,49
USC00367029,9/4/1997,0,0,58,39
USC00367029,9/5/1997,0,0,59,41
USC00367029,9/6/1997,0,0,68,44
USC00367029,9/7/1997,0,0,72,53
USC00367029,9/8/1997,0,0,69,57
USC00367029,9/9/1997,0,0,67,54
USC00367029,9/10/1997,0,0,66,53
USC00367029,9/11/1997,0,0,59,53
USC00367029,9/12/1997,0,0,62,56
USC00367029,9/13/1997,0,0,69,50
USC00367029,9/14/1997,0,0,68,54
USC00367029,9/15/1997,0,0,69,48
USC00367029,9/16/1997,0,0,71,50
USC00367029,9/17/1997,0,0,72,45
USC00367029,9/18/1997,0,0,73,48
USC00367029,9/19/1997,0,0,72,46
USC00367029,9/20/1997,0,0,73,47
USC00367029,9/21/1997,0,0,69,38
USC00367029,9/22/1997,0,0,52,31
USC00367029,9/23/1997,0,0,59,33
USC00367029,9/24/1997,0,0,58,32
USC00367029,9/25/1997,0,0,54,34
USC00367029,9/26/1997,0,0,62,42
USC00367029,9/27/1997,0,0,60,31
USC00367029,9/28/1997,0,0,62,36
USC00367029,9/29/1997,0,0,61,46
USC00367029,9/30/1997,0,0,64,50
USC00367029,10/1/1997,0,0,58,40
USC00367029,10/2/1997,0,0,47,28
USC00367029,10/3/1997,0,0,53,20
USC00367029,10/4/1997,0,0,54,43
USC00367029,10/5/1997,0,0,70,45
USC00367029,10/6/1997,0,0,72,46
USC00367029,10/7/1997,0,0,78,46
USC00367029,10/8/1997,0,0,70,46
USC00367029,10/9/1997,0,0,73,48
USC00367029,10/10/1997,0,0,76,54
USC00367029,10/11/1997,0,0,71,36
USC00367029,10/12/1997,0,0,66,30
USC00367029,10/13/1997,0,0,65,34
USC00367029,10/14/1997,0,0,69,37
USC00367029,10/15/1997,0,0,66,43
USC00367029,10/16/1997,0,0,48,37
USC00367029,10/17/1997,0,0,53,27
USC00367029,10/18/1997,0,0,52,27
USC00367029,10/19/1997,0,0,55,28
USC00367029,10/20/1997,0,0,54,29
USC00367029,10/21/1997,0,0,56,31
USC00367029,10/22/1997,0,0,49,30
USC00367029,10/23/1997,0,0,39,22
USC00367029,10/24/1997,0,0,43,22
USC00367029,10/25/1997,0,0,41,34
USC00367029,10/26/1997,0,0,44,25
USC00367029,10/27/1997,0,0,41,26
USC00367029,10/28/1997,0,0,53,31
USC00367029,10/29/1997,0,0,39,25
USC00367029,10/30/1997,0,0,50,28
USC00367029,10/31/1997,0,0,55,27
USC00367029,11/1/1997,0,0,57,32
USC00367029,11/2/1997,0,0,55,48
USC00367029,11/3/1997,0,0,53,29
USC00367029,11/4/1997,0,0,54,33
USC00367029,11/5/1997,0,0,42,27
USC00367029,11/6/1997,0,0,47,25
USC00367029,11/7/1997,0,0,51,27
USC00367029,11/8/1997,0,0,47,38
USC00367029,11/9/1997,0,0,45,39
USC00367029,11/10/1997,0,0,44,34
USC00367029,11/11/1997,0,0,36,29
USC00367029,11/12/1997,0,0,38,19
USC00367029,11/13/1997,0,0,31,14
USC00367029,11/14/1997,1,,34,19
USC00367029,11/15/1997,3,4,29,22
USC00367029,11/16/1997,4,8,28,24
USC00367029,11/17/1997,0,,27,12
USC00367029,11/18/1997,0,4,28,12
USC00367029,11/19/1997,0,,33,12
USC00367029,11/20/1997,0,,40,15
USC00367029,11/21/1997,0,,38,23
USC00367029,11/22/1997,,,46,32
USC00367029,11/23/1997,0,,35,30
USC00367029,11/24/1997,1,3,35,23
USC00367029,11/25/1997,0,3,28,14
USC00367029,11/26/1997,0,3,35,17
USC00367029,11/27/1997,0,,45,29
USC00367029,11/28/1997,0,,36,27
USC00367029,11/29/1997,0,,40,32
USC00367029,11/30/1997,0,,44,26
USC00367029,12/1/1997,0,0,40,28
USC00367029,12/2/1997,0,0,27,21
USC00367029,12/3/1997,0,0,30,21
USC00367029,12/4/1997,0,0,41,24
USC00367029,12/5/1997,0,0,43,30
USC00367029,12/6/1997,3.2,3,31,20
USC00367029,12/7/1997,0.6,4,28,20
USC00367029,12/8/1997,0,4,30,24
USC00367029,12/9/1997,0,4,30,8
USC00367029,12/10/1997,0,4,29,11
USC00367029,12/11/1997,6,10,29,25
USC00367029,12/12/1997,1,11,30,26
USC00367029,12/13/1997,0,11,31,21
USC00367029,12/14/1997,0,8,27,21
USC00367029,12/15/1997,0,8,29,11
USC00367029,12/16/1997,0,8,36,13
USC00367029,12/17/1997,0,5,48,23
USC00367029,12/18/1997,0,4,40,18
USC00367029,12/19/1997,0,4,38,23
USC00367029,12/20/1997,0,3,44,28
USC00367029,12/21/1997,0,3,33,20
USC00367029,12/22/1997,0,3,25,5
USC00367029,12/23/1997,1,4,27,5
USC00367029,12/24/1997,0,4,32,26
USC00367029,12/25/1997,0,3,35,28
USC00367029,12/26/1997,0,3,39,32
USC00367029,12/27/1997,0,3,37,27
USC00367029,12/28/1997,0,3,30,22
USC00367029,12/29/1997,0,3,28,10
USC00367029,12/30/1997,9,11,32,18
USC00367029,12/31/1997,2,13,27,10
USC00367029,1/1/1998,0,12,17,-7
USC00367029,1/2/1998,0,12,29,0
USC00367029,1/3/1998,0,10,45,29
USC00367029,1/4/1998,0,6,46,35
USC00367029,1/5/1998,0,4,46,33
USC00367029,1/6/1998,0,2,49,32
USC00367029,1/7/1998,0,,50,36
USC00367029,1/8/1998,0,,47,36
USC00367029,1/9/1998,0,0,60,39
USC00367029,1/10/1998,0,0,58,29
USC00367029,1/11/1998,0,0,39,28
USC00367029,1/12/1998,0,0,38,16
USC00367029,1/13/1998,0,0,35,16
USC00367029,1/14/1998,0,0,37,10
USC00367029,1/15/1998,0,0,21,10
USC00367029,1/16/1998,0,0,32,15
USC00367029,1/17/1998,0,0,33,25
USC00367029,1/18/1998,2.4,2,31,25
USC00367029,1/19/1998,1,3,28,22
USC00367029,1/20/1998,0,3,30,16
USC00367029,1/21/1998,,3,25,19
USC00367029,1/22/1998,0,3,22,10
USC00367029,1/23/1998,3,6,26,10
USC00367029,1/24/1998,5,8,32,22
USC00367029,1/25/1998,2,10,31,23
USC00367029,1/26/1998,0,10,25,12
USC00367029,1/27/1998,0,10,28,12
USC00367029,1/28/1998,0,10,26,16
USC00367029,1/29/1998,0,10,30,15
USC00367029,1/30/1998,,7,43,16
USC00367029,1/31/1998,0,7,34,26
USC00367029,2/1/1998,0,6,29,11
USC00367029,2/2/1998,0,6,42,12
USC00367029,2/3/1998,0,6,41,16
USC00367029,2/4/1998,0,6,34,25
USC00367029,2/5/1998,1,7,33,26
USC00367029,2/6/1998,0,7,35,14
USC00367029,2/7/1998,0,7,39,12
USC00367029,2/8/1998,0,,41,9
USC00367029,2/9/1998,0,5,41,10
USC00367029,2/10/1998,0,5,45,13
USC00367029,2/11/1998,0,,49,17
USC00367029,2/12/1998,0,4,41,33
USC00367029,2/13/1998,0,2,40,27
USC00367029,2/14/1998,0,1,29,12
USC00367029,2/15/1998,0,1,24,3
USC00367029,2/16/1998,0,,29,7
USC00367029,2/17/1998,0,,32,9
USC00367029,2/18/1998,0,1,34,27
USC00367029,2/19/1998,0,0,37,32
USC00367029,2/20/1998,0,0,38,32
USC00367029,2/21/1998,0,0,37,30
USC00367029,2/22/1998,0,0,32,29
USC00367029,2/23/1998,0,0,35,23
USC00367029,2/24/1998,,6,38,28
USC00367029,2/25/1998,8,14,30,26
USC00367029,2/26/1998,0,14,38,28
USC00367029,2/27/1998,0,13,43,21
USC00367029,2/28/1998,0,9,53,24
USC00367029,3/1/1998,0,6,50,31
USC00367029,3/2/1998,,5,46,27
USC00367029,3/3/1998,,4,46,26
USC00367029,3/4/1998,0,3,37,26
USC00367029,3/5/1998,0,3,36,24
USC00367029,3/6/1998,0,3,33,22
USC00367029,3/7/1998,0,3,37,27
USC00367029,3/8/1998,0,3,43,27
USC00367029,3/9/1998,0,2,36,30
USC00367029,3/10/1998,0,1,55,30
USC00367029,3/11/1998,0,,30,9
USC00367029,3/12/1998,0,,19,7
USC00367029,3/13/1998,0,0,18,10
USC00367029,3/14/1998,1,1,30,18
USC00367029,3/15/1998,3,4,33,22
USC00367029,3/16/1998,0,4,32,10
USC00367029,3/17/1998,0,4,32,5
USC00367029,3/18/1998,0,3,40,11
USC00367029,3/19/1998,0,2,31,30
USC00367029,3/20/1998,0,,35,30
USC00367029,3/21/1998,,,45,29
USC00367029,3/22/1998,0,7,29,23
USC00367029,3/23/1998,0,7,26,21
USC00367029,3/24/1998,0,5,36,10
USC00367029,3/25/1998,0,4,37,11
USC00367029,3/26/1998,0,3,44,18
USC00367029,3/27/1998,0,1,59,35
USC00367029,3/28/1998,0,,70,38
USC00367029,3/29/1998,0,,74,57
USC00367029,3/30/1998,0,0,71,37
USC00367029,3/31/1998,0,0,79,45
USC00367029,4/1/1998,0,0,80,50
USC00367029,4/2/1998,0,0,64,45
USC00367029,4/3/1998,0,0,55,33
USC00367029,4/4/1998,0,0,47,34
USC00367029,4/5/1998,0,0,40,29
USC00367029,4/6/1998,0,0,40,26
USC00367029,4/7/1998,0,0,49,28
USC00367029,4/8/1998,0,0,57,30
USC00367029,4/9/1998,0,0,51,36
USC00367029,4/10/1998,0,0,40,32
USC00367029,4/11/1998,0,0,48,27
USC00367029,4/12/1998,0,0,54,24
USC00367029,4/13/1998,0,0,58,26
USC00367029,4/14/1998,0,0,64,29
USC00367029,4/15/1998,0,0,64,34
USC00367029,4/16/1998,0,0,52,37
USC00367029,4/17/1998,0,0,62,45
USC00367029,4/18/1998,0,0,65,29
USC00367029,4/19/1998,0,0,57,37
USC00367029,4/20/1998,0,0,46,37
USC00367029,4/21/1998,0,0,51,32
USC00367029,4/22/1998,0,0,59,31
USC00367029,4/23/1998,0,0,63,38
USC00367029,4/24/1998,0,0,59,32
USC00367029,4/25/1998,0,0,65,39
USC00367029,4/26/1998,0,0,55,32
USC00367029,4/27/1998,0,0,40,25
USC00367029,4/28/1998,0,0,45,28
USC00367029,4/29/1998,0,0,53,26
USC00367029,4/30/1998,0,0,67,32
USC00367029,5/1/1998,0,0,66,50
USC00367029,5/2/1998,0,0,65,49
USC00367029,5/3/1998,0,0,60,51
USC00367029,5/4/1998,0,0,64,48
USC00367029,5/5/1998,0,0,60,53
USC00367029,5/6/1998,0,0,57,53
USC00367029,5/7/1998,0,0,63,43
USC00367029,5/8/1998,0,0,69,48
